"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8577449947313","15.2089919213207","15.2792413066386","15.2792413066386","15.8061116965227","15.9817351598174","15.9817351598174","15.8061116965227","15.8061116965227","15.9817351598174","15.9817351598174","15.9817351598174","15.9817351598174","15.9817351598174","15.9079733052336","15.8798735511064","15.8201615735862","15.7850368809273","15.7534246575342","15.7780119423955","15.7499121882684","15.7428872497366","15.7182999648753","15.6902002107482","15.6796628029505","15.6656129258869","15.6515630488233","15.6234632946962","15.595363540569","15.5749912188268","",
"American Samoa","ASM","Arable land (% of land area)","AG.LND.ARBL.ZS","","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.25","3.35","3.4","3.45","3.5","3.55","3.6","3.65","3.75","3.8","3.85","3.9","3.95","4","4.05","4.1","4.15","4.2","4.25","4.3","4.35","4.4","4.45","4.5","4.55","4.6","4.65","4.7","4.75","4.8","4.85","",
"Antigua and Barbuda","ATG","Arable land (% of land area)","AG.LND.ARBL.ZS","","18.1818181818182","15.9090909090909","15.9090909090909","15.9090909090909","13.6363636363636","13.6363636363636","13.6363636363636","13.6363636363636","13.6363636363636","13.6363636363636","13.6363636363636","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","11.3636363636364","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","9.09090909090909","",
"Australia","AUS","Arable land (% of land area)","AG.LND.ARBL.ZS","","1.87165123725967","2.01968073363446","2.00245452533746","2.12124687918983","2.25552701664866","2.44527870559598","2.50886290564024","2.78711621519597","2.55601109042865","2.40734943962095","2.19426473842469","2.2189969149864","1.94264738424691","1.92364265909949","1.76678859195814","1.88381083790011","1.9321036668706","2.16536714265259","2.24802468010882","2.3151920648764","2.3724665790193","2.53088267836455","2.50562982440155","2.82975150671023","2.72874009085821","2.69151165666532","2.55131926636554","2.36075133749007","2.28147820314229","2.20715150410684","2.23995418038869","2.11212787836976","2.22732775340718","2.32261171784492","2.1916613514182","2.49834034078336","2.72106009918905","2.77911562943389","2.99311404136782","3.05546516017339","3.15009827785949","3.08956952995848","3.02513570154771","3.35094958541062","3.43673118727464","3.15374301966859","3.01016622626037","3.12329640862762","3.53300443877485","3.331261471174","4.12570454160863","4.11821980396496","4.06399125261966","4.16025148718483","4.04705622014241","3.90755614259973","3.99790952181612","4.02677060122049","3.97463865148557","3.98386899670048","4.0646020161154","",
"Austria","AUT","Arable land (% of land area)","AG.LND.ARBL.ZS","","20.4677653902084","20.3708191953466","20.0678623364033","20.079980610761","20.1163354338342","19.583131362094","19.3892389723703","19.4013572467281","19.2074648570044","19.2195831313621","19.2317014057198","19.2438196800776","18.3470673776054","18.3470673776054","18.3107125545322","18.4197770237518","18.5288414929714","18.7469704314106","18.456131846825","18.6136694134755","18.771206980126","18.6015511391178","17.4381968007756","17.510906446922","17.5472612699952","17.4381968007756","17.4381968007756","17.6684440135725","17.6805622879302","17.2806592341251","17.510906446922","17.4018419777024","17.1958313136209","17.2443044110519","17.1352399418323","17.0867668444014","17.0382937469704","17.014057198255","16.9898206495395","16.9534658264663","16.8080465341735","16.7838099854581","16.7235821619001","16.714735821619","16.7317014057198","16.6892874454678","16.6747455162385","16.5899175957344","16.5608337372758","16.5269025690742","16.4760058167717","16.4214735821619","16.4069316529326","16.3802714493456","16.3124091129423","16.2928986912264","16.1044595249636","16.0827678138633","16.0631362094038","16.0563669413475","15.9932792050412","",
"Azerbaijan","AZE","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4825937008063","20.6183832630352","20.7121141112994","20.7445594049293","21.4475407669106","21.6446158837737","21.7794733548356","22.0651713922979","22.1003571212396","22.2228947750714","22.2384952431673","22.2438658471664","22.265095800271","22.2985724655214","22.281786608904","22.4376429582834","22.5132220702676","22.6816102248796","22.7944734804491","22.8132788114883","22.9475670836459","23.2920795073737","23.3054691941981","23.4409590747977","24.1804765936857","25.3381239263507","25.3817117138916","25.358724320662","25.2196113544515","25.275257108288","",
"Burundi","BDI","Arable land (% of land area)","AG.LND.ARBL.ZS","","26.285046728972","27.2585669781931","28.1931464174455","28.9719626168224","29.4392523364486","29.3224299065421","30.6853582554517","31.1526479750779","38.6292834890966","36.6043613707165","36.1760124610592","34.8909657320872","36.214953271028","36.214953271028","36.214953271028","36.4096573208723","36.6822429906542","36.4096573208723","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.214953271028","36.6043613707165","36.6043613707165","36.993769470405","36.993769470405","37.3831775700935","37.3831775700935","37.9672897196262","38.3956386292835","38.5514018691589","38.3566978193146","37.2274143302181","36.5654205607477","36.6822429906542","36.7990654205608","36.9158878504673","36.993769470405","38.9408099688474","39.9922118380062","41.0436137071651","42.095015576324","43.1464174454829","44.1978193146417","45.2492211838006","46.3006230529595","47.3520249221184","48.4034267912773","49.4548286604361","",
"Belgium","BEL","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4676354029062","27.9062087186262","27.4768824306473","27.5759577278732","27.7410832232497","27.8401585204756","27.8071334214003","27.7080581241744","27.8731836195509","27.7410832232497","27.5429326287979","27.2457067371202","26.5191545574637","26.9484808454425","26.9815059445178","27.3943196829591","28.0515191545575","27.6089828269485","28.0713342140026","28.3119550858653","28.5626354029062","28.5878467635403","",
"Benin","BEN","Arable land (% of land area)","AG.LND.ARBL.ZS","","8.15892160340546","8.33628946434906","8.51365732529266","8.69102518623625","8.86839304717985","9.13444483859525","9.48918056048244","9.75523235189783","10.4647037956722","10.6420716566158","11.0854913089748","11.3515431003902","11.5289109613338","11.7949627527492","12.1496984746364","12.4157502660518","12.6818020574672","12.8591699184108","13.0365377793544","13.3025895707698","13.5686413621852","13.7460092231288","13.8346931536006","13.9233770840724","14.0120610145442","14.100744945016","14.1894288754878","14.2781128059596","14.3667967364314","14.3224547711955","14.3667967364314","14.4554806669032","14.6328485278468","15.0762681802057","15.8744235544519","17.2933664420007","18.6236253990777","19.9538843561547","20.3973040085137","21.106775452288","21.7275629655906","22.6144022703086","23.5012415750266","23.5012415750266","23.5367151472153","22.1709826179496","22.1709826179496","22.1709826179496","22.1709826179496","22.1709826179496","22.1709826179496","23.0578219226676","23.9446612273856","23.9446612273856","23.9446612273856","24.8315005321036","24.8315005321036","24.8315005321036","24.8315005321036","24.8315005321036","24.8315005321036","",
"Burkina Faso","BFA","Arable land (% of land area)","AG.LND.ARBL.ZS","","7.76315789473684","7.79970760233918","7.83625730994152","7.85453216374269","7.89108187134503","7.9312865497076","7.96783625730994","8.00438596491228","8.04824561403509","8.09941520467836","8.04093567251462","8.3406432748538","8.60014619883041","8.89254385964912","9.1593567251462","9.32017543859649","9.50292397660819","9.68567251461988","9.86842105263158","10.0328947368421","10.1973684210526","10.3801169590643","10.5445906432749","10.7090643274854","10.8918128654971","11.0562865497076","11.2390350877193","12.7704678362573","12.9020467836257","12.8106725146199","12.719298245614","12.6279239766082","12.5365497076023","12.2843567251462","12.3538011695906","12.719298245614","13.8157894736842","14.2543859649123","14.6052631578947","14.952485380117","15.3033625730994","15.6542397660819","16.0014619883041","16.3523391812865","16.703216374269","17.0504385964912","17.4013157894737","17.7521929824561","18.0994152046784","18.4502923976608","18.797514619883","19.1483918128655","19.499269005848","19.8464912280702","20.1973684210526","20.5482456140351","20.8954678362573","21.2463450292398","21.5972222222222","21.9444444444444","22.2953216374269","",
"Bangladesh","BGD","Arable land (% of land area)","AG.LND.ARBL.ZS","","66.1058615656449","66.0444034723823","66.1058615656449","66.374740723669","67.427210570792","67.5885380656065","67.934239840209","67.8266881769993","67.6807252055005","67.888146270262","67.888146270262","70.1620957209803","70.1467311976646","70.1467311976646","70.2466005992164","70.2005070292694","70.1467311976646","70.1006376277176","70.0468617961128","70.0699085810863","69.9777214411923","69.9393101329031","69.8240762080356","70.5615733271875","70.3080586924791","70.3771990473996","70.9456864100791","73.2657294307444","73.3886456172697","72.64346623646","72.0980256587539","66.1365906122763","65.3453176615196","64.592456019052","64.5617269724207","64.2006606745026","64.454175309211","64.9458400553123","64.8075593454713","64.1468848428977","63.7858185449796","63.401705462088","63.2096489206422","62.5566566797265","60.7743719751095","60.5362218637167","60.0445571176154","59.9446877160636","59.8909118844588","59.8525005761696","58.9844050088346","58.9229469155719","58.9844050088346","58.9152646539141","59.4010908811554","59.6466927863563","59.5938388261504","59.7088422831682","61.2045786279481","61.4580932626565","62.3031420450181","",
"Bulgaria","BGR","Arable land (% of land area)","AG.LND.ARBL.ZS","","38.4344210431167","37.5485853746723","37.4039591430896","37.7836030009943","37.6660941878333","37.6570550483594","37.476272258881","37.5485853746723","37.584741932568","37.4401157009853","37.349724306246","37.3135677483504","37.241254632559","37.0423935641327","35.7678748983097","35.614209527253","35.5870921088312","35.4876615746181","35.2255265298744","34.5927867666998","34.565669348278","34.5114345114345","34.457199674591","34.4120039772214","34.4391213956431","34.5204736509084","34.574708487752","34.7102955798608","34.7826086956522","34.8549218114436","34.9272349272349","36.5813974509627","36.7260236825454","36.1655970351622","36.1384796167405","37.9915032088945","38.8502214589171","31.9623971797885","32.3420410376932","31.8720057850493","31.3386965560879","30.8363970588235","30.5507033189299","30.4615667524825","29.2065537555228","28.8318144159072","28.404382653531","28.4320044194826","28.9793662490789","29.3478260869565","29.9373618275608","30.5545320560059","32.0467943994105","32.1112748710391","32.3295873249816","32.2033898305085","32.1396462785556","32.0375829034635","32.0191599115696","32.1665438467207","32.244615880619","",
"Bahrain","BHR","Arable land (% of land area)","AG.LND.ARBL.ZS","","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.89855072463768","2.8169014084507","2.8169014084507","2.8169014084507","2.8169014084507","2.8169014084507","2.8169014084507","2.8169014084507","2.8169014084507","2.83098591549296","2.83098591549296","2.84507042253521","2.80555555555556","2.78082191780822","2.74324324324324","2.75675675675676","2.72","2.69736842105263","2.69736842105263","2.70341207349081","2.6857887874837","2.68831168831169","2.68831168831169","2.69779507133593","2.67352185089974","2.68292682926829","2.67948717948718","2.69922879177378","2.69230769230769","2.67515923566879","2.65822784810127","",
"Bahamas, The","BHS","Arable land (% of land area)","AG.LND.ARBL.ZS","","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.599400599400599","0.599400599400599","0.599400599400599","0.599400599400599","0.599400599400599","0.599400599400599","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.699300699300699","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","0.799200799200799","",
"Bosnia and Herzegovina","BIH","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6015625","16.6015625","16.6015625","16.6015625","17.578125","17.578125","18.5546875","18.5546875","19.53125","19.7265625","19.47265625","19.86328125","20.078125","20.01953125","20.05859375","19.9609375","19.6875","19.47265625","19.609375","19.62890625","19.58984375","19.70703125","19.6484375","19.9609375","20.0390625","20.703125","20.09765625","19.82421875","19.82421875","19.6875","",
"Belarus","BLR","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9810770322479","30.0849713147882","30.6834649395203","30.7194826192401","30.711743421377","30.4404623992507","30.5035276020687","30.4779747085069","30.2344612714939","28.4011358482381","27.688348313111","27.4570321359195","27.3549786751473","27.322970128135","27.3035524188779","27.2004573659075","27.1855378458566","27.3240741653442","27.279179111098","27.2485338327337","27.2155111656539","27.4001025095117","27.8958285092106","27.9705189724995","28.0006699903443","28.2134904526376","28.1407035175879","28.1477101963393","27.8845206424278","27.7112589307711","",
"Belize","BLZ","Arable land (% of land area)","AG.LND.ARBL.ZS","","1.57825515124945","1.57825515124945","1.62209557211749","1.62209557211749","1.62209557211749","1.66593599298553","1.66593599298553","1.66593599298553","1.70977641385357","1.70977641385357","1.75361683472161","1.75361683472161","1.79745725558965","1.79745725558965","1.84129767645769","1.84129767645769","1.88513809732573","1.88513809732573","1.88513809732573","1.97281893906181","2.01665935992986","2.01665935992986","2.01665935992986","2.01665935992986","1.88513809732573","1.92897851819377","2.14818062253398","2.19202104340202","2.2797018851381","2.2797018851381","2.36738272687418","2.45506356861026","2.63042525208242","2.63042525208242","2.7181060938185","2.76194651468654","2.80578693555458","2.80578693555458","2.80578693555458","2.80578693555458","2.84962735642262","3.06882946076282","3.06882946076282","3.06882946076282","3.06882946076282","3.06882946076282","3.06882946076282","3.06882946076282","3.20035072336694","3.28803156510302","3.28803156510302","3.41955282770715","3.41955282770715","3.41955282770715","3.85795703638755","3.85795703638755","3.94563787812363","3.94563787812363","4.03331871985971","4.29636124506795","4.38404208680403","",
"Bermuda","BMU","Arable land (% of land area)","AG.LND.ARBL.ZS","","7.40740740740741","5.55555555555556","5.55555555555556","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","7.40740740740741","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","5.55555555555556","",
